account_id;district_id;frequency;date;Account_type
2906;49;POPLATEK MESICNE;1996-09-20;Savings account
2907;70;POPLATEK MESICNE;1993-09-09;Salary account
2908;61;POPLATEK MESICNE;1997-03-16;Savings account
2909;58;POPLATEK MESICNE;1996-04-04;NRI account
2910;68;POPLATEK MESICNE;1997-10-21;NRI account
2911;33;POPLATEK MESICNE;1995-02-25;NRI account
2912;74;POPLATEK MESICNE;1994-07-30;Savings account
2913;8;POPLATEK MESICNE;1993-12-28;Savings account
2914;4;POPLATEK MESICNE;1996-09-08;Savings account
2915;57;POPLATEK MESICNE;1993-07-23;Savings account
2916;6;POPLATEK MESICNE;1996-12-03;Savings account
2917;68;POPLATEK MESICNE;1996-08-08;NRI account
2918;15;POPLATEK PO OBRATU;1997-12-05;NRI account
2919;77;POPLATEK MESICNE;1995-05-10;Savings account
2920;73;POPLATEK MESICNE;1997-11-13;Savings account
2921;54;POPLATEK MESICNE;1996-09-21;Salary account
2922;16;POPLATEK MESICNE;1994-06-06;NRI account
2923;43;POPLATEK MESICNE;1995-01-10;Salary account
2924;56;POPLATEK MESICNE;1994-10-16;Salary account
2925;1;POPLATEK MESICNE;1993-01-10;NRI account
2926;50;POPLATEK MESICNE;1993-01-14;NRI account
2927;37;POPLATEK MESICNE;1997-08-04;NRI account
2928;55;POPLATEK MESICNE;1993-12-14;NRI account
2929;51;POPLATEK MESICNE;1996-04-06;Savings account
2930;1;POPLATEK MESICNE;1996-08-24;NRI account
2931;36;POPLATEK MESICNE;1995-05-04;NRI account
2932;72;POPLATEK MESICNE;1993-05-04;Savings account
2933;10;POPLATEK MESICNE;1993-06-18;Salary account
2934;1;POPLATEK MESICNE;1996-10-08;Salary account
2935;68;POPLATEK MESICNE;1995-05-15;Savings account
2936;3;POPLATEK MESICNE;1996-03-27;Savings account
2937;1;POPLATEK MESICNE;1997-02-25;Savings account
2938;1;POPLATEK MESICNE;1993-08-04;Savings account
2939;5;POPLATEK MESICNE;1997-06-28;NRI account
2940;54;POPLATEK MESICNE;1993-06-24;NRI account
2942;44;POPLATEK MESICNE;1997-09-24;NRI account
2944;22;POPLATEK MESICNE;1996-01-11;NRI account
2945;6;POPLATEK MESICNE;1996-07-11;Savings account
2946;54;POPLATEK MESICNE;1996-05-07;Savings account
2947;57;POPLATEK MESICNE;1996-08-09;NRI account
2949;1;POPLATEK MESICNE;1994-10-21;Salary account
2950;62;POPLATEK MESICNE;1996-06-28;Savings account
2951;44;POPLATEK MESICNE;1993-09-06;Savings account
2952;65;POPLATEK MESICNE;1997-04-28;Savings account
2953;1;POPLATEK MESICNE;1996-09-02;Savings account
2954;1;POPLATEK MESICNE;1997-04-08;NRI account
2955;67;POPLATEK MESICNE;1996-09-27;Salary account
2956;15;POPLATEK MESICNE;1997-06-10;NRI account
2957;25;POPLATEK MESICNE;1995-07-28;NRI account
2958;48;POPLATEK MESICNE;1993-09-19;Salary account
2959;8;POPLATEK MESICNE;1994-02-25;Savings account
2960;19;POPLATEK MESICNE;1994-09-20;Savings account
2961;9;POPLATEK MESICNE;1996-07-12;Savings account
2962;1;POPLATEK MESICNE;1993-05-30;NRI account
2963;31;POPLATEK MESICNE;1996-12-09;Savings account
2964;72;POPLATEK MESICNE;1997-01-09;Savings account
2965;6;POPLATEK MESICNE;1995-10-10;Savings account
2966;33;POPLATEK MESICNE;1997-03-27;Savings account
2967;38;POPLATEK MESICNE;1996-11-13;NRI account
2968;15;POPLATEK MESICNE;1995-02-05;Salary account
2969;29;POPLATEK MESICNE;1995-05-26;Savings account
2970;60;POPLATEK MESICNE;1993-01-22;Salary account
2971;76;POPLATEK TYDNE;1993-12-23;Savings account
2972;12;POPLATEK MESICNE;1993-11-23;NRI account
2973;23;POPLATEK MESICNE;1996-08-15;Salary account
2974;9;POPLATEK MESICNE;1993-03-13;Salary account
2976;13;POPLATEK MESICNE;1996-08-19;Salary account
2977;28;POPLATEK MESICNE;1996-06-20;Salary account
2978;74;POPLATEK MESICNE;1995-01-06;Savings account
2979;10;POPLATEK MESICNE;1997-11-22;Savings account
2980;66;POPLATEK MESICNE;1993-12-09;Salary account
2981;46;POPLATEK MESICNE;1997-01-11;Salary account
2982;19;POPLATEK MESICNE;1996-06-04;Savings account
2983;42;POPLATEK MESICNE;1996-07-25;Savings account
2985;71;POPLATEK MESICNE;1993-04-06;Salary account
2986;63;POPLATEK MESICNE;1996-04-09;Salary account
2987;18;POPLATEK MESICNE;1993-09-16;NRI account
2988;66;POPLATEK PO OBRATU;1996-10-14;Salary account
2989;4;POPLATEK MESICNE;1993-11-28;Savings account
2990;30;POPLATEK MESICNE;1996-09-16;NRI account
2991;19;POPLATEK MESICNE;1993-05-22;Savings account
2992;43;POPLATEK MESICNE;1997-07-11;NRI account
2993;1;POPLATEK TYDNE;1996-02-13;Savings account
2994;77;POPLATEK MESICNE;1996-05-03;NRI account
2995;51;POPLATEK MESICNE;1996-12-14;Salary account
2996;54;POPLATEK MESICNE;1994-05-17;NRI account
2997;40;POPLATEK MESICNE;1997-09-09;Salary account
2998;21;POPLATEK MESICNE;1997-11-09;Salary account
2999;66;POPLATEK MESICNE;1996-10-08;NRI account
3000;28;POPLATEK MESICNE;1993-07-14;Salary account
3001;1;POPLATEK MESICNE;1993-03-24;Salary account
3003;18;POPLATEK MESICNE;1993-11-27;Savings account
3004;11;POPLATEK MESICNE;1996-08-22;Savings account
3005;42;POPLATEK PO OBRATU;1997-01-11;NRI account
3006;64;POPLATEK MESICNE;1995-01-01;NRI account
3007;16;POPLATEK MESICNE;1993-02-02;NRI account
3008;72;POPLATEK MESICNE;1993-02-27;NRI account
3009;1;POPLATEK MESICNE;1996-01-26;NRI account
3010;46;POPLATEK MESICNE;1995-09-13;Salary account
3011;64;POPLATEK MESICNE;1993-09-01;Salary account
3012;49;POPLATEK MESICNE;1997-04-18;NRI account
3013;73;POPLATEK MESICNE;1997-12-09;NRI account
3014;75;POPLATEK TYDNE;1995-03-03;Salary account
3015;19;POPLATEK MESICNE;1996-06-15;Savings account
3016;26;POPLATEK MESICNE;1996-02-23;Savings account
3017;75;POPLATEK MESICNE;1994-08-12;Salary account
3018;34;POPLATEK MESICNE;1996-12-03;Savings account
3019;33;POPLATEK MESICNE;1996-04-21;Salary account
3020;3;POPLATEK MESICNE;1996-08-09;Salary account
3021;10;POPLATEK MESICNE;1996-04-20;Savings account
3022;64;POPLATEK MESICNE;1996-10-30;NRI account
3023;35;POPLATEK MESICNE;1997-10-14;Savings account
3024;1;POPLATEK MESICNE;1996-12-18;Salary account
3025;25;POPLATEK MESICNE;1997-12-27;Salary account
3026;24;POPLATEK MESICNE;1993-02-18;Savings account
3027;62;POPLATEK MESICNE;1996-04-29;Savings account
3028;27;POPLATEK MESICNE;1993-09-15;Salary account
3029;42;POPLATEK MESICNE;1996-12-24;Salary account
3030;65;POPLATEK MESICNE;1994-06-22;NRI account
3031;51;POPLATEK MESICNE;1997-03-10;NRI account
3032;5;POPLATEK MESICNE;1993-06-07;Savings account
3033;69;POPLATEK MESICNE;1997-12-10;NRI account
3035;15;POPLATEK TYDNE;1993-08-16;NRI account
3036;10;POPLATEK MESICNE;1994-04-10;NRI account
3037;44;POPLATEK MESICNE;1994-05-26;NRI account
3038;10;POPLATEK MESICNE;1996-04-28;NRI account
3039;1;POPLATEK MESICNE;1993-12-10;Salary account
3040;17;POPLATEK MESICNE;1996-08-03;NRI account
3041;70;POPLATEK MESICNE;1996-04-04;Salary account
3042;10;POPLATEK MESICNE;1993-09-16;Salary account
3043;1;POPLATEK MESICNE;1996-12-29;Salary account
3044;72;POPLATEK MESICNE;1996-09-14;Salary account
3045;1;POPLATEK MESICNE;1995-06-08;NRI account
3046;74;POPLATEK MESICNE;1997-08-11;Savings account
3047;16;POPLATEK MESICNE;1993-02-17;Savings account
3048;74;POPLATEK TYDNE;1997-12-26;Salary account
3049;61;POPLATEK MESICNE;1994-09-08;Salary account
3050;60;POPLATEK MESICNE;1993-05-08;NRI account
3051;9;POPLATEK MESICNE;1996-01-01;NRI account
3052;44;POPLATEK MESICNE;1997-04-26;Savings account
3053;11;POPLATEK MESICNE;1993-08-23;NRI account
3055;15;POPLATEK MESICNE;1996-05-26;Salary account
3056;55;POPLATEK MESICNE;1993-12-22;NRI account
3057;9;POPLATEK MESICNE;1997-07-23;Salary account
3058;44;POPLATEK MESICNE;1994-10-23;Salary account
3059;1;POPLATEK MESICNE;1997-02-15;Salary account
3060;73;POPLATEK MESICNE;1997-06-09;Salary account
3061;76;POPLATEK MESICNE;1995-11-08;NRI account
3062;17;POPLATEK MESICNE;1997-08-15;Savings account
3063;72;POPLATEK MESICNE;1993-05-26;Savings account
3064;40;POPLATEK MESICNE;1993-05-23;Salary account
3066;74;POPLATEK MESICNE;1996-08-12;NRI account
3067;46;POPLATEK MESICNE;1997-01-30;Savings account
3068;59;POPLATEK MESICNE;1993-04-25;Savings account
3069;66;POPLATEK MESICNE;1993-03-20;NRI account
3070;56;POPLATEK MESICNE;1997-08-21;Salary account
3071;41;POPLATEK MESICNE;1996-10-03;Savings account
3072;8;POPLATEK MESICNE;1993-06-05;Salary account
3074;74;POPLATEK TYDNE;1994-10-08;NRI account
3075;71;POPLATEK MESICNE;1997-06-25;Salary account
3076;54;POPLATEK MESICNE;1993-03-27;NRI account
3077;64;POPLATEK MESICNE;1997-04-16;Savings account
3078;1;POPLATEK MESICNE;1993-07-16;Salary account
3079;18;POPLATEK MESICNE;1996-02-26;Savings account
3080;57;POPLATEK MESICNE;1995-10-29;NRI account
3082;33;POPLATEK MESICNE;1997-11-16;NRI account
3083;66;POPLATEK MESICNE;1997-03-18;Savings account
3084;59;POPLATEK TYDNE;1996-01-28;NRI account
3085;66;POPLATEK MESICNE;1997-07-03;Savings account
3086;1;POPLATEK MESICNE;1993-11-02;Salary account
3087;15;POPLATEK MESICNE;1993-12-04;Savings account
3088;18;POPLATEK MESICNE;1996-03-08;Savings account
3089;12;POPLATEK TYDNE;1996-07-02;Savings account
3090;1;POPLATEK MESICNE;1996-12-10;Savings account
3091;3;POPLATEK MESICNE;1993-11-11;NRI account
3092;46;POPLATEK MESICNE;1995-12-20;NRI account
3093;16;POPLATEK MESICNE;1996-11-21;Savings account
3094;56;POPLATEK MESICNE;1993-12-20;NRI account
3096;68;POPLATEK MESICNE;1993-06-29;Salary account
3097;66;POPLATEK MESICNE;1997-08-14;Savings account
3098;1;POPLATEK MESICNE;1996-09-16;Salary account
3099;70;POPLATEK MESICNE;1993-05-20;Savings account
3100;65;POPLATEK MESICNE;1997-06-22;Salary account
3101;1;POPLATEK MESICNE;1994-02-27;NRI account
3102;33;POPLATEK MESICNE;1997-11-23;Savings account
3103;1;POPLATEK PO OBRATU;1997-09-21;NRI account
3104;1;POPLATEK MESICNE;1997-04-29;NRI account
3105;37;POPLATEK MESICNE;1997-11-21;Savings account
3106;12;POPLATEK TYDNE;1997-09-26;Salary account
3107;5;POPLATEK MESICNE;1993-11-20;Savings account
3108;53;POPLATEK MESICNE;1993-03-14;Savings account
3109;18;POPLATEK MESICNE;1995-04-08;NRI account
3110;48;POPLATEK MESICNE;1997-01-12;Savings account
3111;60;POPLATEK MESICNE;1995-11-08;Savings account
3112;38;POPLATEK MESICNE;1994-08-12;Savings account
3113;67;POPLATEK MESICNE;1993-08-16;NRI account
3114;1;POPLATEK MESICNE;1996-06-15;Savings account
3115;14;POPLATEK MESICNE;1996-03-27;Salary account
3116;54;POPLATEK MESICNE;1996-04-05;Savings account
3117;33;POPLATEK MESICNE;1993-02-24;Savings account
3118;48;POPLATEK MESICNE;1996-03-10;NRI account
3119;33;POPLATEK MESICNE;1997-05-02;Salary account
3120;1;POPLATEK MESICNE;1996-06-20;Savings account
3121;46;POPLATEK MESICNE;1996-03-08;Savings account
3122;74;POPLATEK MESICNE;1997-05-12;Salary account
3124;6;POPLATEK MESICNE;1995-06-13;Savings account
3125;37;POPLATEK MESICNE;1996-12-16;Savings account
3126;17;POPLATEK MESICNE;1996-09-03;NRI account
3127;66;POPLATEK MESICNE;1993-08-08;NRI account
3128;1;POPLATEK MESICNE;1995-01-06;Savings account
3129;5;POPLATEK MESICNE;1993-12-05;Savings account
3130;13;POPLATEK MESICNE;1996-03-20;Salary account
3131;21;POPLATEK MESICNE;1995-10-23;NRI account
3132;56;POPLATEK MESICNE;1995-10-08;Salary account
3133;66;POPLATEK MESICNE;1993-06-14;Salary account
3134;48;POPLATEK MESICNE;1994-04-29;NRI account
3135;72;POPLATEK MESICNE;1993-12-27;Salary account
3136;69;POPLATEK MESICNE;1993-08-07;Savings account
3137;39;POPLATEK MESICNE;1996-12-15;Savings account
3138;37;POPLATEK MESICNE;1996-03-24;Savings account
3139;12;POPLATEK MESICNE;1995-08-30;Savings account
3140;3;POPLATEK MESICNE;1997-05-13;Savings account
3141;1;POPLATEK TYDNE;1995-01-06;Salary account
3142;2;POPLATEK MESICNE;1994-09-14;NRI account
3143;38;POPLATEK MESICNE;1996-10-18;NRI account
3144;67;POPLATEK MESICNE;1996-03-09;Salary account
3145;4;POPLATEK MESICNE;1993-12-03;Salary account
3146;68;POPLATEK MESICNE;1993-10-26;Savings account
3147;54;POPLATEK MESICNE;1995-04-05;Salary account
3148;33;POPLATEK MESICNE;1995-11-19;Salary account
3149;57;POPLATEK MESICNE;1996-06-27;Savings account
3151;6;POPLATEK MESICNE;1996-02-21;Salary account
3152;1;POPLATEK MESICNE;1993-07-16;Savings account
3153;2;POPLATEK MESICNE;1996-07-05;Savings account
3154;1;POPLATEK MESICNE;1997-07-02;NRI account
3155;28;POPLATEK MESICNE;1996-08-29;Salary account
3156;1;POPLATEK PO OBRATU;1997-11-16;Salary account
3157;77;POPLATEK MESICNE;1993-09-10;Salary account
3158;71;POPLATEK MESICNE;1996-10-03;NRI account
3160;22;POPLATEK MESICNE;1994-06-19;Salary account
3161;48;POPLATEK MESICNE;1996-08-26;Salary account
3162;63;POPLATEK TYDNE;1996-05-18;NRI account
3163;41;POPLATEK MESICNE;1997-05-24;Savings account
3164;33;POPLATEK MESICNE;1993-12-24;Savings account
3166;71;POPLATEK MESICNE;1993-08-10;Salary account
3167;18;POPLATEK MESICNE;1994-08-08;Savings account
3168;39;POPLATEK MESICNE;1993-02-20;Savings account
3169;19;POPLATEK MESICNE;1997-12-19;Savings account
3170;1;POPLATEK MESICNE;1996-01-12;NRI account
3171;61;POPLATEK MESICNE;1993-09-28;NRI account
3172;77;POPLATEK MESICNE;1997-05-27;NRI account
3173;39;POPLATEK MESICNE;1993-05-15;Salary account
3174;65;POPLATEK MESICNE;1997-12-10;Savings account
3175;50;POPLATEK MESICNE;1996-10-08;NRI account
3176;26;POPLATEK MESICNE;1997-03-26;NRI account
3177;74;POPLATEK MESICNE;1996-11-12;Salary account
3178;4;POPLATEK MESICNE;1996-04-27;NRI account
3179;71;POPLATEK MESICNE;1996-09-20;Savings account
3180;1;POPLATEK MESICNE;1996-06-18;Salary account
3181;42;POPLATEK MESICNE;1993-05-16;Salary account
3182;6;POPLATEK MESICNE;1996-12-20;NRI account
3183;45;POPLATEK MESICNE;1994-04-01;Salary account
3184;1;POPLATEK MESICNE;1994-02-18;Savings account
3185;45;POPLATEK MESICNE;1997-07-29;NRI account
3186;10;POPLATEK MESICNE;1995-05-28;Salary account
3187;59;POPLATEK MESICNE;1997-12-20;Salary account
3188;24;POPLATEK MESICNE;1997-02-20;Savings account
3189;29;POPLATEK MESICNE;1995-11-29;NRI account
3190;1;POPLATEK MESICNE;1996-12-30;Salary account
3191;72;POPLATEK MESICNE;1996-09-17;NRI account
3192;18;POPLATEK MESICNE;1996-07-28;Salary account
3193;74;POPLATEK MESICNE;1996-02-27;Salary account
3194;11;POPLATEK MESICNE;1997-04-19;Salary account
3195;40;POPLATEK MESICNE;1993-09-02;Savings account
3196;1;POPLATEK MESICNE;1993-12-13;Salary account
3197;1;POPLATEK MESICNE;1993-12-25;NRI account
3199;66;POPLATEK MESICNE;1996-06-06;NRI account
3200;17;POPLATEK PO OBRATU;1995-10-20;NRI account
3201;4;POPLATEK MESICNE;1994-04-17;Salary account
3202;8;POPLATEK MESICNE;1997-06-04;NRI account
3203;23;POPLATEK MESICNE;1995-08-07;NRI account
3204;61;POPLATEK MESICNE;1996-07-13;Salary account
3205;1;POPLATEK MESICNE;1995-12-17;Savings account
3206;38;POPLATEK MESICNE;1996-06-22;Salary account
3208;29;POPLATEK MESICNE;1997-08-04;NRI account
3209;45;POPLATEK MESICNE;1997-12-10;Salary account
3210;1;POPLATEK MESICNE;1993-05-17;NRI account
3211;72;POPLATEK MESICNE;1997-06-09;Savings account
3212;70;POPLATEK MESICNE;1993-07-25;Salary account
3213;51;POPLATEK MESICNE;1993-04-12;Salary account
3214;67;POPLATEK MESICNE;1997-05-10;Salary account
3216;3;POPLATEK MESICNE;1995-08-11;Salary account
3217;75;POPLATEK PO OBRATU;1997-04-23;NRI account
3218;41;POPLATEK MESICNE;1993-11-14;Salary account
3219;1;POPLATEK MESICNE;1996-03-26;NRI account
3220;29;POPLATEK MESICNE;1993-08-14;Salary account
3221;5;POPLATEK MESICNE;1993-08-17;NRI account
3222;4;POPLATEK MESICNE;1993-07-21;Savings account
3223;1;POPLATEK MESICNE;1993-12-07;NRI account
3224;55;POPLATEK MESICNE;1996-11-10;Salary account
3225;1;POPLATEK MESICNE;1993-11-01;NRI account
3226;65;POPLATEK MESICNE;1994-08-28;NRI account
3227;1;POPLATEK MESICNE;1996-06-24;Salary account
3228;29;POPLATEK MESICNE;1996-10-30;NRI account
3229;64;POPLATEK MESICNE;1995-11-18;Savings account
3230;1;POPLATEK MESICNE;1995-03-11;Savings account
3231;73;POPLATEK MESICNE;1995-04-18;Salary account
3232;37;POPLATEK MESICNE;1996-10-02;Salary account
3233;31;POPLATEK MESICNE;1995-03-03;Savings account
3234;1;POPLATEK MESICNE;1995-09-16;Savings account
3235;8;POPLATEK MESICNE;1995-01-26;Savings account
3236;52;POPLATEK MESICNE;1997-02-20;NRI account
3237;20;POPLATEK MESICNE;1993-10-02;Salary account
3238;47;POPLATEK MESICNE;1996-01-07;Savings account
3239;5;POPLATEK MESICNE;1996-06-19;Savings account
3240;35;POPLATEK TYDNE;1996-05-29;Savings account
3241;44;POPLATEK MESICNE;1993-07-16;Savings account
3242;28;POPLATEK MESICNE;1997-03-02;NRI account
3243;1;POPLATEK MESICNE;1993-11-10;Salary account
3244;56;POPLATEK MESICNE;1995-01-14;Salary account
3245;45;POPLATEK MESICNE;1997-06-26;Salary account
3246;54;POPLATEK MESICNE;1993-06-14;NRI account
3247;61;POPLATEK MESICNE;1996-04-11;NRI account
3248;77;POPLATEK MESICNE;1996-05-11;Savings account
3249;74;POPLATEK MESICNE;1996-10-11;Savings account
3250;1;POPLATEK MESICNE;1995-01-06;NRI account
3251;59;POPLATEK MESICNE;1995-05-18;Salary account
3252;12;POPLATEK MESICNE;1995-06-12;Savings account
3253;71;POPLATEK PO OBRATU;1994-03-15;Salary account
3254;36;POPLATEK MESICNE;1995-08-27;Salary account
3255;1;POPLATEK MESICNE;1993-09-15;Salary account
3256;40;POPLATEK MESICNE;1996-11-19;Savings account
3258;53;POPLATEK MESICNE;1993-06-05;Savings account
3259;1;POPLATEK MESICNE;1994-04-11;Salary account
3260;68;POPLATEK MESICNE;1993-03-25;NRI account
3261;1;POPLATEK MESICNE;1993-07-07;Savings account
3262;23;POPLATEK MESICNE;1997-06-22;Savings account
3263;44;POPLATEK MESICNE;1996-03-07;NRI account
3264;70;POPLATEK MESICNE;1993-10-23;NRI account
3265;52;POPLATEK PO OBRATU;1996-03-30;Salary account
3266;14;POPLATEK MESICNE;1997-03-29;Savings account
3267;64;POPLATEK MESICNE;1993-07-21;Savings account
3268;21;POPLATEK MESICNE;1993-09-20;Savings account
3269;37;POPLATEK MESICNE;1995-09-03;Salary account
3270;30;POPLATEK MESICNE;1995-08-08;NRI account
3271;8;POPLATEK MESICNE;1996-10-12;NRI account
3272;53;POPLATEK MESICNE;1996-08-30;NRI account
3273;74;POPLATEK MESICNE;1995-12-29;Salary account
3274;76;POPLATEK MESICNE;1997-09-17;NRI account
3275;74;POPLATEK MESICNE;1994-06-29;Salary account
3276;1;POPLATEK MESICNE;1997-12-29;Salary account
3277;36;POPLATEK MESICNE;1993-07-12;Salary account
3278;4;POPLATEK MESICNE;1996-01-02;NRI account
3279;46;POPLATEK TYDNE;1994-12-17;NRI account
3280;1;POPLATEK MESICNE;1996-04-24;Salary account
3281;1;POPLATEK MESICNE;1997-08-06;Savings account
3282;1;POPLATEK MESICNE;1996-11-24;Salary account
3283;68;POPLATEK MESICNE;1993-03-26;Salary account
3284;64;POPLATEK MESICNE;1993-05-17;NRI account
3285;43;POPLATEK MESICNE;1996-05-12;NRI account
3286;8;POPLATEK MESICNE;1996-02-26;NRI account
3287;18;POPLATEK MESICNE;1993-07-26;NRI account
3288;54;POPLATEK MESICNE;1994-09-15;NRI account
3289;1;POPLATEK MESICNE;1994-06-02;Savings account
3290;19;POPLATEK MESICNE;1996-12-09;Salary account
3291;45;POPLATEK MESICNE;1996-11-16;NRI account
3292;1;POPLATEK MESICNE;1993-12-21;Salary account
3293;1;POPLATEK MESICNE;1997-08-08;Salary account
3294;75;POPLATEK MESICNE;1996-04-09;Savings account
3296;67;POPLATEK MESICNE;1996-03-15;Savings account
3297;53;POPLATEK MESICNE;1995-02-17;NRI account
3298;29;POPLATEK MESICNE;1993-08-04;Salary account
3299;11;POPLATEK TYDNE;1997-05-16;NRI account
3300;71;POPLATEK MESICNE;1997-09-19;NRI account
3301;14;POPLATEK MESICNE;1996-04-25;Salary account
3302;21;POPLATEK MESICNE;1993-03-02;Savings account
3303;1;POPLATEK MESICNE;1995-11-17;NRI account
3304;36;POPLATEK MESICNE;1997-01-16;Savings account
3305;13;POPLATEK MESICNE;1995-12-09;Salary account
3306;75;POPLATEK MESICNE;1993-08-24;Salary account
3307;30;POPLATEK MESICNE;1994-03-13;Savings account
3308;40;POPLATEK MESICNE;1996-04-02;NRI account
3309;66;POPLATEK MESICNE;1993-11-20;NRI account
3310;25;POPLATEK MESICNE;1993-09-15;Savings account
3311;8;POPLATEK MESICNE;1996-08-18;NRI account
3312;30;POPLATEK MESICNE;1996-12-04;Savings account
3314;25;POPLATEK MESICNE;1996-10-14;Salary account
3315;23;POPLATEK MESICNE;1995-08-24;Savings account
3316;28;POPLATEK MESICNE;1993-05-06;Savings account
3317;4;POPLATEK MESICNE;1995-10-04;Savings account
3318;62;POPLATEK MESICNE;1996-06-25;NRI account
3319;56;POPLATEK MESICNE;1993-08-29;NRI account
3320;1;POPLATEK MESICNE;1995-12-01;Salary account
3321;17;POPLATEK MESICNE;1995-04-18;Savings account
3322;65;POPLATEK TYDNE;1996-03-20;Savings account
3323;13;POPLATEK MESICNE;1993-09-08;NRI account
3324;3;POPLATEK MESICNE;1997-10-17;Salary account
3325;11;POPLATEK MESICNE;1997-11-03;NRI account
3326;5;POPLATEK MESICNE;1993-11-11;Salary account
3327;45;POPLATEK MESICNE;1993-04-16;Salary account
